Locality,Type of property,Subtype of property,Price,Type of sale,Bedrooms,Living area,Kitchen type,Furnished,How many fireplaces?,Terrace surface,Garden surface,Surface of the plot,Number of frontages,Swimming pool,Building condition
1040,HOUSE,HOUSE,625000,sale,5,180,NOT_INSTALLED,False,False,9,100,180,2,False,TO_RENOVATE
1200,HOUSE,HOUSE,590000,sale,3,130,INSTALLED,False,False,False,45,130,3,False,GOOD
1200,HOUSE,HOUSE,590000,sale,3,140,HYPER_EQUIPPED,False,False,8,False,140,2,False,GOOD
8570,HOUSE,HOUSE,625000,sale,5,336,USA_INSTALLED,,1,20,200,336,4,False,GOOD
1020,HOUSE,HOUSE,649000,sale,4,240,INSTALLED,False,False,8,140,240,3,False,GOOD
4480,HOUSE,FARMHOUSE,660000,sale,5,320,NOT_INSTALLED,,False,False,1000,320,4,False,TO_RENOVATE
1180,HOUSE,HOUSE,675000,sale,4,203,INSTALLED,False,False,False,200,203,2,False,GOOD
1200,HOUSE,HOUSE,749000,sale,5,229,INSTALLED,False,False,False,60,229,2,False,GOOD
2275,HOUSE,HOUSE,699000,sale,5,290,False,,False,False,False,290,4,False,AS_NEW
9230,HOUSE,HOUSE,749000,sale,4,224,INSTALLED,,False,False,False,224,4,False,GOOD
1790,HOUSE,VILLA,780000,sale,5,320,HYPER_EQUIPPED,False,False,18,1230,320,4,False,JUST_RENOVATED
1040,HOUSE,APARTMENT_BLOCK,795000,sale,5,320,NOT_INSTALLED,False,False,20,80,320,2,False,TO_RENOVATE
1040,HOUSE,HOUSE,795000,sale,5,320,NOT_INSTALLED,False,False,20,80,320,2,False,TO_RENOVATE
1970,HOUSE,HOUSE,795000,sale,4,250,HYPER_EQUIPPED,False,False,35,440,250,4,False,TO_RENOVATE
1150,HOUSE,HOUSE,845000,sale,4,180,INSTALLED,True,False,False,250,180,3,False,GOOD
1851,HOUSE,VILLA,895000,sale,3,330,INSTALLED,,False,False,False,330,4,False,GOOD
1150,HOUSE,HOUSE,1095000,sale,4,234,INSTALLED,False,False,30,500,234,3,False,TO_BE_DONE_UP
1070,HOUSE,HOUSE,900000,sale,9,270,HYPER_EQUIPPED,False,False,30,60,270,2,False,JUST_RENOVATED
1950,HOUSE,HOUSE,1195000,sale,5,256,INSTALLED,False,False,36,200,256,3,False,AS_NEW
1602,HOUSE,HOUSE,1200000,sale,12,350,HYPER_EQUIPPED,False,False,100,800,350,3,False,JUST_RENOVATED
2018,HOUSE,APARTMENT_BLOCK,1200000,sale,10,679,INSTALLED,,False,4,False,679,2,False,GOOD
8560,APARTMENT,APARTMENT,265000,sale,2,91,INSTALLED,,False,False,False,91,False,False,GOOD
8560,HOUSE,HOUSE,155000,sale,3,130,INSTALLED,,False,False,235,130,2,False,TO_RENOVATE
8800,HOUSE,HOUSE,279000,sale,3,172,INSTALLED,,False,False,False,172,False,False,GOOD
8500,HOUSE,HOUSE,199000,sale,5,230,SEMI_EQUIPPED,,False,False,190,230,2,False,TO_RENOVATE
8400,APARTMENT,APARTMENT,210000,sale,1,False,INSTALLED,,False,False,False,False,False,False,GOOD
9310,HOUSE,HOUSE,419000,sale,3,180,INSTALLED,,False,18,False,180,False,False,GOOD
8720,HOUSE,MANOR_HOUSE,375000,sale,5,309,False,False,False,False,False,309,3,False,False
8420,HOUSE,HOUSE,449000,sale,5,150,INSTALLED,,False,False,False,150,False,False,GOOD
9000,APARTMENT,FLAT_STUDIO,245000,sale,1,46,INSTALLED,,False,False,False,46,False,False,GOOD
9000,APARTMENT,APARTMENT,455000,sale,1,74,INSTALLED,,False,False,False,74,False,False,GOOD
9000,APARTMENT,APARTMENT,745000,sale,3,136,INSTALLED,,False,False,False,136,False,False,GOOD
8800,APARTMENT,APARTMENT,169900,sale,2,89,INSTALLED,,False,False,False,89,False,False,GOOD
8800,APARTMENT,APARTMENT,179000,sale,2,74,INSTALLED,,False,False,False,74,False,False,JUST_RENOVATED
9000,APARTMENT,FLAT_STUDIO,305000,sale,0,43,INSTALLED,,False,False,False,43,False,False,GOOD
3500,HOUSE,HOUSE,269000,sale,3,131,INSTALLED,,False,29,False,131,False,False,GOOD
3590,HOUSE,HOUSE,533850,sale,3,251,INSTALLED,,False,26,False,251,False,False,GOOD
3590,HOUSE,HOUSE,561785,sale,4,214,INSTALLED,,False,26,False,214,False,False,GOOD
3590,HOUSE,HOUSE,613500,sale,3,244,INSTALLED,,False,27,False,244,False,False,GOOD
3590,HOUSE,HOUSE,526965,sale,4,243,INSTALLED,,False,24,False,243,False,False,GOOD
8670,HOUSE,HOUSE,650000,sale,3,177,INSTALLED,,False,False,False,177,False,False,JUST_RENOVATED
8870,HOUSE,HOUSE,495000,sale,2,262,INSTALLED,,False,False,False,262,False,False,GOOD
8530,HOUSE,HOUSE,200000,sale,3,146,INSTALLED,,False,False,False,146,False,False,False
1150,APARTMENT,GROUND_FLOOR,475000,sale,3,120,False,False,False,False,False,120,False,False,AS_NEW
3900,APARTMENT,APARTMENT,267000,sale,2,101,SEMI_EQUIPPED,,False,False,False,101,3,False,GOOD
9310,HOUSE,HOUSE,350000,sale,3,181,INSTALLED,,False,False,False,181,False,False,GOOD
1200,HOUSE,APARTMENT_BLOCK,1770000,sale,8,650,SEMI_EQUIPPED,False,False,30,100,650,2,False,GOOD
1180,HOUSE,VILLA,1250000,sale,5,393,HYPER_EQUIPPED,False,False,False,2320,393,4,False,GOOD
1050,HOUSE,MANSION,1550000,sale,8,580,HYPER_EQUIPPED,False,False,50,326,580,2,False,GOOD
6780,HOUSE,APARTMENT_BLOCK,1900000,sale,13,895,INSTALLED,False,False,False,7000,895,4,False,GOOD
6781,HOUSE,HOUSE,1900000,sale,13,895,INSTALLED,False,False,False,7000,895,4,False,GOOD
1380,HOUSE,APARTMENT_BLOCK,1650000,sale,11,1269,HYPER_EQUIPPED,False,False,40,2000,1269,4,False,GOOD
2930,HOUSE,VILLA,1495000,sale,3,250,USA_HYPER_EQUIPPED,,1,1,1,250,4,True,JUST_RENOVATED
8300,HOUSE,VILLA,5875000,sale,6,289,HYPER_EQUIPPED,False,1,False,988,289,4,True,JUST_RENOVATED
9840,HOUSE,HOUSE,495000,sale,4,185,SEMI_EQUIPPED,,False,False,False,185,4,False,False
1700,HOUSE,VILLA,685000,sale,4,220,HYPER_EQUIPPED,False,False,False,False,220,4,True,JUST_RENOVATED
9090,HOUSE,HOUSE,435000,sale,5,320,INSTALLED,True,False,20,20,320,2,False,False
1630,HOUSE,VILLA,530000,sale,3,241,HYPER_EQUIPPED,,1,22,200,241,4,False,TO_RENOVATE
9220,HOUSE,HOUSE,425000,sale,3,184,HYPER_EQUIPPED,False,1,False,790,184,3,False,GOOD
1640,HOUSE,VILLA,530000,sale,3,241,HYPER_EQUIPPED,,1,22,200,241,4,False,TO_RENOVATE
8433,HOUSE,HOUSE,349000,sale,3,103,False,,False,False,850,103,3,False,AS_NEW
8470,HOUSE,HOUSE,189000,sale,3,125,False,,False,False,95,125,3,False,GOOD
2970,HOUSE,VILLA,949000,sale,5,411,False,,1,False,False,411,4,True,False
4030,HOUSE,HOUSE,195000,sale,3,110,INSTALLED,,False,False,89,110,2,False,GOOD
2640,HOUSE,HOUSE,420000,sale,3,221,SEMI_EQUIPPED,,False,20,268,221,1,False,TO_BE_DONE_UP
1500,HOUSE,HOUSE,373500,sale,4,146,False,,False,9,670,146,3,False,TO_BE_DONE_UP
9810,HOUSE,TOWN_HOUSE,347551,sale,3,169,INSTALLED,False,False,False,False,169,2,False,GOOD
9810,HOUSE,TOWN_HOUSE,347551,sale,3,169,INSTALLED,False,False,False,False,169,2,False,GOOD
9810,HOUSE,TOWN_HOUSE,347551,sale,3,169,INSTALLED,False,False,False,False,169,2,False,GOOD
9810,HOUSE,TOWN_HOUSE,347551,sale,3,169,INSTALLED,False,False,False,False,169,2,False,GOOD
9810,HOUSE,TOWN_HOUSE,347551,sale,3,169,INSTALLED,False,False,False,False,169,2,False,GOOD
9300,HOUSE,EXCEPTIONAL_PROPERTY,1450000,sale,5,992,INSTALLED,,False,False,False,992,2,False,GOOD
8800,HOUSE,HOUSE,259000,sale,2,135,False,,False,False,71,135,2,False,GOOD
8370,HOUSE,HOUSE,239000,sale,5,171,False,,False,False,False,171,4,False,GOOD
8300,APARTMENT,APARTMENT,1190000,sale,2,105,HYPER_EQUIPPED,,False,False,False,105,3,False,JUST_RENOVATED
8300,APARTMENT,APARTMENT,875000,sale,2,97,HYPER_EQUIPPED,,False,False,False,97,2,False,GOOD
8300,HOUSE,HOUSE,1895000,sale,4,241,HYPER_EQUIPPED,,False,False,False,241,4,False,GOOD
9000,APARTMENT,APARTMENT,350000,sale,4,150,NOT_INSTALLED,False,False,False,70,150,2,False,TO_RENOVATE
9260,HOUSE,HOUSE,355000,sale,3,229,False,False,False,25,False,229,2,False,False
1860,APARTMENT,DUPLEX,389000,sale,3,146,INSTALLED,False,False,40,False,146,3,False,False
2170,APARTMENT,APARTMENT,195000,sale,2,87,SEMI_EQUIPPED,,False,3,False,87,2,False,False
1860,HOUSE,VILLA,550000,sale,3,216,False,False,False,False,False,216,4,False,False
1780,HOUSE,HOUSE,720000,sale,3,200,INSTALLED,,False,False,False,200,3,False,False
9660,HOUSE,MANOR_HOUSE,350000,sale,4,1000,SEMI_EQUIPPED,,False,False,False,1000,4,False,TO_RENOVATE
3550,HOUSE,MIXED_USE_BUILDING,419000,sale,4,191,INSTALLED,,1,False,False,191,4,False,False
3910,HOUSE,HOUSE,579000,sale,4,220,INSTALLED,,False,False,False,220,4,False,AS_NEW
9100,HOUSE,APARTMENT_BLOCK,293000,sale,3,153,INSTALLED,,False,False,False,153,2,False,TO_BE_DONE_UP
1083,APARTMENT,APARTMENT,245000,sale,2,100,SEMI_EQUIPPED,,False,19,False,100,3,False,GOOD
2520,HOUSE,VILLA,625000,sale,5,275,INSTALLED,,1,20,1310,275,4,True,GOOD
9230,HOUSE,HOUSE,399000,sale,4,252,INSTALLED,,False,False,False,252,4,False,TO_BE_DONE_UP
1180,APARTMENT,PENTHOUSE,670000,sale,2,150,INSTALLED,False,False,50,False,150,2,False,GOOD
2970,HOUSE,VILLA,895000,sale,4,380,HYPER_EQUIPPED,,False,False,False,380,4,False,GOOD
2300,HOUSE,HOUSE,325000,sale,4,134,INSTALLED,False,False,20,False,134,4,False,False
9300,APARTMENT,APARTMENT,175000,sale,2,82,HYPER_EQUIPPED,,False,14,False,82,2,False,AS_NEW
8310,HOUSE,HOUSE,325000,sale,3,148,INSTALLED,,False,False,False,148,2,False,GOOD
9810,HOUSE,TOWN_HOUSE,379551,sale,3,173,INSTALLED,False,False,False,False,173,2,False,GOOD
4610,HOUSE,HOUSE,169000,sale,2,75,NOT_INSTALLED,False,False,36,20,75,2,False,JUST_RENOVATED
9810,HOUSE,TOWN_HOUSE,379551,sale,3,173,INSTALLED,False,False,False,False,173,2,False,GOOD
2840,HOUSE,VILLA,445000,sale,3,172,False,False,False,False,False,172,4,False,False
9810,HOUSE,TOWN_HOUSE,379551,sale,3,173,INSTALLED,False,False,False,False,173,2,False,GOOD
2620,HOUSE,HOUSE,474000,sale,5,280,INSTALLED,False,False,False,False,280,2,False,False
2627,HOUSE,TOWN_HOUSE,339000,sale,3,140,False,False,False,False,95,140,3,False,False
2000,HOUSE,HOUSE,695000,sale,3,296,HYPER_EQUIPPED,False,False,False,False,296,2,False,False
3300,HOUSE,HOUSE,175000,sale,2,132,False,,False,False,40,132,2,False,GOOD
9320,HOUSE,HOUSE,160000,sale,3,153,INSTALLED,False,False,False,False,153,2,False,TO_RENOVATE
9300,HOUSE,HOUSE,160000,sale,3,153,INSTALLED,False,False,False,False,153,2,False,TO_RENOVATE
1600,HOUSE,HOUSE,325000,sale,4,152,INSTALLED,False,False,16,False,152,2,False,TO_BE_DONE_UP
1325,HOUSE,BUNGALOW,325000,sale,3,125,NOT_INSTALLED,False,False,15,827,125,4,False,TO_RENOVATE
8730,HOUSE,HOUSE,795000,sale,5,334,INSTALLED,,False,False,False,334,4,False,AS_NEW
4800,HOUSE,APARTMENT_BLOCK,199000,sale,4,306,False,False,False,43,False,306,3,False,False
4470,HOUSE,HOUSE,175000,sale,2,95,SEMI_EQUIPPED,,False,False,120,95,3,False,TO_RENOVATE
8300,APARTMENT,APARTMENT,845000,sale,3,82,HYPER_EQUIPPED,False,False,False,False,82,2,False,JUST_RENOVATED
8430,APARTMENT,APARTMENT,220000,sale,1,46,INSTALLED,True,False,11,False,46,4,False,GOOD
9880,HOUSE,HOUSE,445000,sale,3,165,INSTALLED,False,False,False,False,165,4,False,GOOD
8900,APARTMENT,APARTMENT,229000,sale,1,86,INSTALLED,False,False,75,False,86,3,False,AS_NEW
2000,APARTMENT,APARTMENT,194000,sale,1,62,SEMI_EQUIPPED,,False,False,False,62,2,False,TO_RENOVATE
1000,APARTMENT,APARTMENT,495000,sale,2,102,USA_HYPER_EQUIPPED,False,False,21,False,102,2,False,JUST_RENOVATED
1000,APARTMENT,APARTMENT,570000,sale,3,151,USA_HYPER_EQUIPPED,False,False,False,False,151,2,False,JUST_RENOVATED
7050,HOUSE,HOUSE,260000,sale,3,120,INSTALLED,False,False,15,136,120,3,False,GOOD
8691,HOUSE,HOUSE,348000,sale,4,300,INSTALLED,False,False,False,False,300,2,False,GOOD
9190,HOUSE,CHALET,69000,sale,2,False,False,,False,False,False,False,4,False,False
8790,APARTMENT,APARTMENT,169000,sale,1,58,INSTALLED,False,False,14,False,58,4,False,AS_NEW
2547,HOUSE,HOUSE,499000,sale,3,162,INSTALLED,,False,False,380,162,4,False,False
2650,APARTMENT,APARTMENT,329000,sale,2,105,INSTALLED,,False,6,False,105,2,False,JUST_RENOVATED
4500,APARTMENT,APARTMENT,199750,sale,2,88,INSTALLED,,False,3,200,88,4,False,GOOD
2650,APARTMENT,APARTMENT,349000,sale,2,94,INSTALLED,,False,27,60,94,2,False,JUST_RENOVATED
2650,APARTMENT,APARTMENT,329000,sale,2,105,INSTALLED,,False,6,False,105,2,False,JUST_RENOVATED
3020,HOUSE,HOUSE,665000,sale,4,295,False,,False,False,False,295,2,False,False
8780,HOUSE,HOUSE,199000,sale,3,False,SEMI_EQUIPPED,,False,False,False,False,4,False,TO_RENOVATE
8370,APARTMENT,APARTMENT,349000,sale,2,103,INSTALLED,,False,False,False,103,2,False,GOOD
7012,HOUSE,HOUSE,195000,sale,3,130,INSTALLED,False,False,7,300,130,2,False,GOOD
8000,HOUSE,HOUSE,269000,sale,4,117,False,,False,False,False,117,False,False,GOOD
7540,HOUSE,HOUSE,372000,sale,3,172,NOT_INSTALLED,,False,False,False,172,4,False,False
1070,HOUSE,HOUSE,579000,sale,5,167,INSTALLED,,False,False,False,167,3,False,GOOD
4900,HOUSE,HOUSE,165000,sale,3,99,INSTALLED,False,False,6,False,99,3,False,TO_BE_DONE_UP
1380,HOUSE,VILLA,590000,sale,5,170,HYPER_EQUIPPED,False,False,False,False,170,4,False,GOOD
1080,HOUSE,HOUSE,399000,sale,4,360,INSTALLED,,False,False,False,360,2,False,TO_RENOVATE
8510,HOUSE,HOUSE,790000,sale,4,341,HYPER_EQUIPPED,False,False,False,False,341,4,False,GOOD
2540,HOUSE,VILLA,849000,sale,4,False,INSTALLED,,1,False,False,False,4,False,TO_BE_DONE_UP
8510,HOUSE,VILLA,1595000,sale,5,838,HYPER_EQUIPPED,,False,False,False,838,False,False,AS_NEW
1000,HOUSE,VILLA,999500,sale,5,350,HYPER_EQUIPPED,,False,False,300,350,4,False,TO_BE_DONE_UP
4032,HOUSE,HOUSE,150000,sale,3,140,NOT_INSTALLED,False,False,False,40,140,2,False,TO_RENOVATE
8691,HOUSE,HOUSE,175000,sale,3,102,False,,False,False,186,102,2,False,AS_NEW
2950,HOUSE,VILLA,850000,sale,2,211,HYPER_EQUIPPED,,False,False,1000,211,4,False,AS_NEW
7370,HOUSE,HOUSE,105000,sale,2,94,SEMI_EQUIPPED,,False,False,255,94,3,False,TO_RENOVATE
4020,HOUSE,HOUSE,130000,sale,1,70,NOT_INSTALLED,,False,False,256,70,3,False,TO_BE_DONE_UP
1390,HOUSE,HOUSE,375000,sale,4,232,False,False,False,21,False,232,3,False,TO_RENOVATE
4400,HOUSE,TOWN_HOUSE,230000,sale,3,126,INSTALLED,False,False,40,120,126,2,False,GOOD
9661,HOUSE,HOUSE,428000,sale,3,197,HYPER_EQUIPPED,,1,40,1600,197,3,False,GOOD
9630,HOUSE,VILLA,575000,sale,5,231,False,,False,False,False,231,4,False,GOOD
1840,HOUSE,HOUSE,649000,sale,4,205,INSTALLED,,False,False,False,205,3,False,GOOD
9661,HOUSE,HOUSE,490000,sale,3,222,HYPER_EQUIPPED,False,False,22,102,222,2,False,False
6042,HOUSE,HOUSE,142000,sale,2,109,False,False,False,False,False,109,3,False,TO_BE_DONE_UP
8650,HOUSE,EXCEPTIONAL_PROPERTY,775000,sale,3,375,HYPER_EQUIPPED,True,2,85,False,375,2,True,AS_NEW
8580,HOUSE,HOUSE,289000,sale,6,False,INSTALLED,,False,False,False,False,False,False,GOOD
2550,HOUSE,HOUSE,297500,sale,3,128,False,False,False,30,150,128,2,False,False
8370,APARTMENT,APARTMENT,349000,sale,2,103,INSTALLED,,False,False,False,103,2,False,GOOD
1380,HOUSE,HOUSE,630000,sale,3,150,HYPER_EQUIPPED,False,False,False,230,150,2,False,JUST_RENOVATED
5000,APARTMENT,APARTMENT,249000,sale,2,97,INSTALLED,,False,False,False,97,False,False,GOOD
8400,APARTMENT,APARTMENT,550000,sale,2,85,False,,False,6,False,85,2,False,AS_NEW
2600,APARTMENT,APARTMENT,275000,sale,3,119,SEMI_EQUIPPED,,False,11,False,119,2,False,GOOD
3300,APARTMENT,APARTMENT,225000,sale,2,81,False,,False,False,False,81,False,False,AS_NEW
3350,HOUSE,HOUSE,259000,sale,3,172,False,,False,False,258,172,3,False,TO_BE_DONE_UP
1410,HOUSE,HOUSE,449000,sale,3,100,INSTALLED,,1,70,320,100,4,False,TO_RENOVATE
9870,HOUSE,HOUSE,445000,sale,4,170,False,,False,False,580,170,4,False,AS_NEW
2910,HOUSE,HOUSE,469000,sale,3,178,INSTALLED,,False,25,False,178,3,False,AS_NEW
7911,HOUSE,HOUSE,120000,sale,3,150,SEMI_EQUIPPED,,False,False,False,150,2,False,GOOD
3500,APARTMENT,APARTMENT,219000,sale,1,60,INSTALLED,False,False,False,False,60,False,False,JUST_RENOVATED
2620,HOUSE,HOUSE,410000,sale,3,219,INSTALLED,False,False,False,160,219,2,False,GOOD
1200,HOUSE,HOUSE,875000,sale,3,300,SEMI_EQUIPPED,,False,15,40,300,2,False,GOOD
9700,HOUSE,HOUSE,168500,sale,4,100,False,,False,False,False,100,2,False,TO_RENOVATE
8670,HOUSE,VILLA,1950000,sale,3,278,USA_HYPER_EQUIPPED,,1,1,1,278,4,True,AS_NEW
5620,HOUSE,VILLA,379000,sale,4,228,False,False,False,42,False,228,4,True,AS_NEW
8470,HOUSE,HOUSE,249000,sale,3,92,False,,False,15,72,92,2,False,AS_NEW
1200,HOUSE,HOUSE,875000,sale,3,300,SEMI_EQUIPPED,,False,15,40,300,2,False,GOOD
1200,HOUSE,MIXED_USE_BUILDING,875000,sale,3,300,SEMI_EQUIPPED,,False,15,40,300,2,False,GOOD
2450,HOUSE,BUNGALOW,345000,sale,1,80,HYPER_EQUIPPED,False,False,10,298,80,4,False,GOOD
1700,HOUSE,HOUSE,410000,sale,3,156,SEMI_EQUIPPED,,False,False,False,156,2,False,TO_BE_DONE_UP
2870,HOUSE,VILLA,620000,sale,3,200,HYPER_EQUIPPED,False,False,30,800,200,4,False,AS_NEW
1350,HOUSE,HOUSE,349000,sale,3,244,INSTALLED,False,False,50,348,244,3,False,GOOD
9270,HOUSE,VILLA,510000,sale,3,174,False,,False,False,False,174,4,False,GOOD
4020,HOUSE,APARTMENT_BLOCK,275000,sale,3,152,NOT_INSTALLED,,False,False,False,152,2,False,TO_BE_DONE_UP
7890,HOUSE,MANOR_HOUSE,795000,sale,6,550,INSTALLED,,False,False,False,550,False,False,GOOD
9550,HOUSE,COUNTRY_COTTAGE,980000,sale,4,430,HYPER_EQUIPPED,False,False,False,False,430,4,False,AS_NEW
5004,HOUSE,HOUSE,439000,sale,3,190,USA_INSTALLED,,False,1,1,190,3,False,AS_NEW
3460,HOUSE,HOUSE,521030,sale,3,178,HYPER_EQUIPPED,,False,False,1,178,3,False,AS_NEW
3460,HOUSE,HOUSE,521030,sale,3,178,HYPER_EQUIPPED,,False,False,1,178,3,False,AS_NEW
8500,HOUSE,HOUSE,169000,sale,1,75,INSTALLED,False,False,False,False,75,2,False,AS_NEW
3460,HOUSE,HOUSE,521030,sale,3,178,HYPER_EQUIPPED,,False,False,1,178,3,False,AS_NEW
8710,HOUSE,HOUSE,259000,sale,4,177,SEMI_EQUIPPED,,False,False,False,177,3,False,False
1310,HOUSE,HOUSE,349000,sale,3,157,NOT_INSTALLED,False,False,35,257,157,3,False,TO_RENOVATE
3360,APARTMENT,APARTMENT,175000,sale,1,57,INSTALLED,False,False,False,False,57,3,False,GOOD
5670,HOUSE,MIXED_USE_BUILDING,289000,sale,4,345,INSTALLED,,False,18,False,345,2,False,GOOD
1785,HOUSE,HOUSE,545000,sale,4,301,INSTALLED,False,False,20,False,301,2,False,JUST_RENOVATED
8300,APARTMENT,APARTMENT,574000,sale,2,77,HYPER_EQUIPPED,False,False,9,False,77,False,False,GOOD
8300,APARTMENT,APARTMENT,574000,sale,2,77,HYPER_EQUIPPED,False,False,9,False,77,False,False,GOOD
2223,HOUSE,HOUSE,395000,sale,4,110,SEMI_EQUIPPED,False,False,False,False,110,4,False,TO_BE_DONE_UP
1540,HOUSE,COUNTRY_COTTAGE,1748000,sale,5,386,HYPER_EQUIPPED,False,False,160,1500,386,4,True,AS_NEW
4031,HOUSE,HOUSE,189000,sale,2,96,NOT_INSTALLED,False,False,42,225,96,4,False,AS_NEW
1420,HOUSE,HOUSE,1990000,sale,6,600,HYPER_EQUIPPED,False,False,140,False,600,4,True,TO_BE_DONE_UP
8300,APARTMENT,APARTMENT,749000,sale,3,93,HYPER_EQUIPPED,False,False,4,False,93,2,False,AS_NEW
8300,APARTMENT,DUPLEX,795000,sale,3,117,HYPER_EQUIPPED,False,False,13,False,117,2,False,AS_NEW
9300,HOUSE,HOUSE,249000,sale,4,190,INSTALLED,False,False,10,90,190,2,False,TO_RENOVATE
9930,APARTMENT,APARTMENT,408000,sale,2,103,HYPER_EQUIPPED,False,False,18,91,103,4,False,GOOD
1570,HOUSE,BUNGALOW,420000,sale,4,200,INSTALLED,False,False,25,400,200,4,False,TO_BE_DONE_UP
1140,APARTMENT,APARTMENT,189000,sale,1,60,INSTALLED,False,False,10,False,60,2,False,TO_RENOVATE
1050,APARTMENT,APARTMENT,499000,sale,3,133,NOT_INSTALLED,False,False,False,False,133,2,False,GOOD
3560,HOUSE,HOUSE,185000,sale,3,142,SEMI_EQUIPPED,,False,False,False,142,3,False,TO_RENOVATE
1700,HOUSE,HOUSE,355000,sale,2,115,INSTALLED,False,False,30,450,115,3,False,TO_BE_DONE_UP
4920,HOUSE,HOUSE,249000,sale,4,200,SEMI_EQUIPPED,False,False,15,50,200,4,False,TO_RENOVATE
3560,HOUSE,HOUSE,299000,sale,2,94,NOT_INSTALLED,,False,False,False,94,3,False,TO_RENOVATE
9550,HOUSE,HOUSE,349000,sale,4,273,HYPER_EQUIPPED,False,False,False,580,273,2,False,GOOD
8300,HOUSE,HOUSE,2690000,sale,4,False,HYPER_EQUIPPED,,False,False,424,False,3,False,AS_NEW
8380,APARTMENT,APARTMENT,224900,sale,3,85,False,,False,False,False,85,False,False,AS_NEW
1081,APARTMENT,APARTMENT,249000,sale,1,91,False,,False,9,False,91,False,False,AS_NEW
1200,HOUSE,HOUSE,995000,sale,4,221,HYPER_EQUIPPED,False,False,7,45,221,2,False,GOOD
8340,HOUSE,VILLA,570000,sale,4,233,False,,False,False,False,233,4,False,AS_NEW
2640,HOUSE,HOUSE,399000,sale,4,214,NOT_INSTALLED,,False,13,51,214,2,False,False
9860,HOUSE,VILLA,649000,sale,4,290,INSTALLED,,False,50,700,290,4,False,AS_NEW
6700,HOUSE,HOUSE,170000,sale,2,100,NOT_INSTALLED,False,False,False,False,100,2,False,TO_BE_DONE_UP
2350,HOUSE,HOUSE,539000,sale,3,203,HYPER_EQUIPPED,False,False,False,False,203,4,False,GOOD
1200,HOUSE,HOUSE,1010000,sale,4,226,HYPER_EQUIPPED,False,False,7,47,226,2,False,GOOD
1070,HOUSE,APARTMENT_BLOCK,430000,sale,3,161,INSTALLED,False,False,15,40,161,2,False,AS_NEW
7020,HOUSE,HOUSE,185000,sale,3,113,SEMI_EQUIPPED,,False,False,640,113,False,False,TO_RENOVATE
7180,HOUSE,HOUSE,275000,sale,3,160,False,False,False,15,50,160,3,False,False
1800,HOUSE,HOUSE,469000,sale,3,120,HYPER_EQUIPPED,,False,False,False,120,3,False,JUST_RENOVATED
5140,HOUSE,HOUSE,480000,sale,3,156,SEMI_EQUIPPED,,False,False,False,156,4,False,GOOD
9910,HOUSE,HOUSE,500000,sale,3,200,SEMI_EQUIPPED,,False,False,False,200,4,False,TO_RENOVATE
6000,HOUSE,APARTMENT_BLOCK,550000,sale,4,373,USA_SEMI_EQUIPPED,,False,False,False,373,2,False,GOOD
1470,HOUSE,HOUSE,550000,sale,5,281,INSTALLED,,1,False,False,281,4,False,GOOD
1472,HOUSE,HOUSE,550000,sale,5,281,INSTALLED,,1,False,False,281,4,False,GOOD
5190,HOUSE,HOUSE,180000,sale,1,100,INSTALLED,,False,11,False,100,3,False,GOOD
4300,HOUSE,HOUSE,235000,sale,3,135,INSTALLED,False,False,20,50,135,2,False,GOOD
4500,HOUSE,HOUSE,249500,sale,5,200,SEMI_EQUIPPED,,False,False,False,200,False,False,TO_BE_DONE_UP
9660,HOUSE,HOUSE,254999,sale,3,144,INSTALLED,,False,False,False,144,False,False,GOOD
7020,HOUSE,HOUSE,75000,sale,2,96,NOT_INSTALLED,False,False,False,False,96,2,False,TO_BE_DONE_UP
1861,HOUSE,VILLA,495000,sale,3,237,False,,False,60,False,237,4,False,GOOD
1860,HOUSE,VILLA,495000,sale,3,237,False,,False,60,False,237,4,False,GOOD
2940,APARTMENT,APARTMENT,289000,sale,3,128,INSTALLED,,False,12,False,128,3,False,GOOD
2060,HOUSE,HOUSE,224000,sale,4,120,SEMI_EQUIPPED,,False,False,False,120,2,False,TO_RENOVATE
1200,HOUSE,APARTMENT_BLOCK,1770000,sale,8,650,SEMI_EQUIPPED,,False,60,100,650,2,False,GOOD
7380,HOUSE,HOUSE,129000,sale,4,125,False,,False,False,False,125,3,False,TO_BE_DONE_UP
8430,APARTMENT,APARTMENT,290000,sale,2,84,INSTALLED,,False,False,False,84,2,False,GOOD
9810,HOUSE,HOUSE,395000,sale,3,246,SEMI_EQUIPPED,,False,False,False,246,3,False,TO_BE_DONE_UP
2890,HOUSE,HOUSE,299000,sale,5,282,HYPER_EQUIPPED,False,False,False,False,282,2,False,False
7062,HOUSE,HOUSE,65000,sale,4,180,INSTALLED,,1,140,False,180,4,False,GOOD
9500,HOUSE,HOUSE,175000,sale,3,167,INSTALLED,,False,False,False,167,3,False,TO_BE_DONE_UP
9910,HOUSE,HOUSE,595000,sale,4,293,INSTALLED,,False,False,False,293,4,False,False
2620,HOUSE,HOUSE,239000,sale,2,98,INSTALLED,,False,False,24,98,2,False,AS_NEW
2140,APARTMENT,APARTMENT,220000,sale,3,100,SEMI_EQUIPPED,,False,8,False,100,2,False,TO_BE_DONE_UP
9500,HOUSE,HOUSE,175000,sale,2,96,NOT_INSTALLED,,False,False,False,96,2,False,TO_RENOVATE
